 Note: The diagonal elements are the sum of corresponding row elements
 ***************************** Bond order matrix *****************************
    19    0.00776427    0.00099219   -0.00019210    3.75728509   -0.00781478
    20   -0.00325413    0.00021996    0.00030213   -0.00781478    3.81336369
    21    0.00114277    0.00050430    0.00110606   -0.00476214   -0.01183875
    22    0.00000909   -0.00000027    0.00000876   -0.00000718   -0.00000199
    23    0.00000296    0.00000013    0.00000258    0.00001082    0.00008030
    24    0.00013508   -0.00000094    0.00000159   -0.00000510    0.00509856
    25    0.00000008    0.00000056    0.00000006   -0.00000031    0.00000114
    26    0.00000464    0.00000571    0.00000881    0.00000235    0.00001323
    27    0.00000211    0.00000094    0.00000381    0.00000028   -0.00005695
    28    0.91667827    0.00457293    0.01105715    0.90904140    0.00239501
    29    0.98804293    0.00762383   -0.00002885   -0.00256128    0.97357212
    30    0.93186691   -0.00017348   -0.00001401    0.00907530    0.00773553
    31    0.00438694    0.00000654    0.00016620    0.92752525    0.00000419
    32    0.00258546   -0.00004572    0.00000516    0.92352719    0.00783299
    33    0.00262787    0.00017144    0.00000789   -0.00006525    0.93399072
    34    0.00232325    0.00000784    0.00000032    0.00712696    0.92942606
    35   -0.00088548    0.00021758    0.00196938   -0.00008914   -0.00890960
    36   -0.00558376    0.00216189    0.00018310    0.00054901   -0.00772292
            21            22            23            24            25      
     1    0.00208307    0.00009117    0.00002238    0.00007498    0.00001550
     2    0.00251792    0.00011958    0.00004344    0.00003263    0.00000882
     3   -0.00000319    0.00020161    0.00012081    0.00017250    0.00006697
     4    0.00035113    0.00005936    0.00019823    0.00002099    0.00001637
     5    0.00065113    0.00152126    0.00734037    0.00146630    0.00155539
     6    0.00049125    0.00089853    0.00519649   -0.00112317    0.00072239
     7   -0.00737821    0.00011973    0.00002701   -0.00000542    0.00000613
     8    0.00006691    0.00000351    0.00005956    0.00000742    0.00000456
     9    0.00003002    0.00002192    0.00021290    0.00004496    0.00002789
    10    0.00039117   -0.00556820   -0.00424010   -0.00460895   -0.00525772
    11    0.00799971    0.00001695    0.00000979   -0.00000747    0.00000064
    12    0.91415440   -0.00004940    0.00021743   -0.00015649    0.00001570
    13    0.00685150    0.94464980    0.94258106    0.93766530    0.00659681
    14    0.00003452   -0.00012155   -0.00006836    0.00847623   -0.00010448
    15    0.00018542    0.00663772    0.00038326    0.00042578    0.94872071
    16    0.00114277    0.00000909    0.00000296    0.00013508    0.00000008
    17    0.00050430   -0.00000027    0.00000013   -0.00000094    0.00000056
    18    0.00110606    0.00000876    0.00000258    0.00000159    0.00000006
    19   -0.00476214   -0.00000718    0.00001082   -0.00000510   -0.00000031
    20   -0.01183875   -0.00000199    0.00008030    0.00509856    0.00000114
    21    0.93959953    0.00433785    0.00025696    0.00195415    0.00004620
    22    0.00433785    0.93435528   -0.01071385   -0.01135988    0.00298856
    23    0.00025696   -0.01071385    0.93422783   -0.01079745    0.00019756
    24    0.00195415   -0.01135988   -0.01079745    0.93681551    0.00025101
    25    0.00004620    0.00298856    0.00019756    0.00025101    0.93412832
    26    0.00000077    0.00019918    0.00309656   -0.00002153   -0.01081715
    27    0.00000291    0.00025201   -0.00002163    0.00409733   -0.01094226
    28    0.00852180   -0.00000345    0.00001539    0.00005162    0.00000066
    29    0.00833672    0.00002542    0.00000937    0.00057506    0.00000014
    30    0.00030459   -0.00000141   -0.00000025    0.00002934    0.00000003
    31    0.00002198    0.00000585    0.00000022    0.00000146    0.00000064
    32   -0.00006825    0.00000025   -0.00000001    0.00000670    0.00000004
    33   -0.00002867    0.00000635   -0.00004289    0.00204753    0.00000224
    34   -0.00012987    0.00000649    0.00002819    0.00226807    0.00000343
    35    0.00063423    0.00000071    0.00000018    0.00000032   -0.00000002
    36    0.00082920    0.00000081   -0.00000156   -0.00000296    0.00000001
            26            27            28            29            30      
     1    0.00036289    0.00011553    0.00083812   -0.00061539    0.00093059
     2    0.00012361    0.00003303    0.00084223   -0.00004222    0.00103236
     3    0.00139039    0.00041266    0.00000530    0.00006970    0.00004595
     4    0.00006040   -0.00002313    0.00005104    0.00006957    0.00028070
     5    0.00680787    0.00163417    0.00000312    0.00002211    0.00000602
     6    0.00495214   -0.00074655    0.00002474    0.00002320    0.00008105
     7    0.00018717    0.00005458    0.00024856    0.00029722    0.00552360
     8    0.00000022    0.00000135    0.00000648    0.00000587    0.00002218
     9    0.00003213    0.00000466    0.00000217    0.00000238    0.00000059
    10   -0.00392945   -0.00385039    0.00001249    0.00002617    0.00000289
    11    0.00000753    0.00000466    0.00824101   -0.00573669   -0.00716536
    12    0.00000897    0.00000297    0.00943101   -0.00242928    0.00089237
    13    0.00031357    0.00022471    0.00005549    0.00091217    0.00003058
    14   -0.00006250    0.00873665    0.00000351    0.00003664    0.00000065
    15    0.94309992    0.94752225    0.00000216    0.00000837    0.00000146
    16    0.00000464    0.00000211    0.91667827    0.98804293    0.93186691
    17    0.00000571    0.00000094    0.00457293    0.00762383   -0.00017348
    18    0.00000881    0.00000381    0.01105715   -0.00002885   -0.00001401
    19    0.00000235    0.00000028    0.90904140   -0.00256128    0.00907530
    20    0.00001323   -0.00005695    0.00239501    0.97357212    0.00773553
    21    0.00000077    0.00000291    0.00852180    0.00833672    0.00030459
    22    0.00019918    0.00025201   -0.00000345    0.00002542   -0.00000141
    23    0.00309656   -0.00002163    0.00001539    0.00000937   -0.00000025
    24   -0.00002153    0.00409733    0.00005162    0.00057506    0.00002934
    25   -0.01081715   -0.01094226    0.00000066    0.00000014    0.00000003
    26    0.93494691   -0.01090575    0.00000032    0.00000038    0.00000124
    27   -0.01090575    0.93675232    0.00000064    0.00000144    0.00000176
    28    0.00000032    0.00000064    1.88783162    0.00405668   -0.00821165
    29    0.00000038    0.00000144    0.00405668    3.81594072   -0.01119271
    30    0.00000124    0.00000176   -0.00821165   -0.01119271    0.93374536
    31    0.00000107    0.00000094   -0.00002148    0.00052220    0.00110112
    32    0.00000110    0.00000055    0.00291709    0.00033774    0.00041625
    33    0.00000060   -0.00000094    0.00004230   -0.00893882    0.00053896
    34    0.00000005    0.00018628    0.00024609   -0.00847319    0.00070755
    35    0.00000043    0.00000126    0.01221314    0.93325653    0.00003031
    36    0.00000007    0.00000044    0.00449027    0.93812519   -0.00015568
            31            32            33            34            35      
     1    0.00149504    0.00046644    0.00142783    0.00759951    0.00013909
     2    0.00116257    0.00045639    0.00114090    0.00540362    0.00011960
     3    0.00003909    0.00001753    0.00009423    0.00009338    0.00000372
     4    0.00018516    0.00018642    0.00024133    0.00019336    0.00006447
     5    0.00000662    0.00000237    0.00001546    0.00096447   -0.00000445
     6    0.00005391    0.00004707    0.00006617    0.00120198    0.00001505
     7    0.00644823    0.00404626    0.00915609   -0.00147416    0.00011900
     8    0.00001333    0.00000493    0.00001716    0.00006806    0.00000035
     9    0.00000646    0.00000087    0.00000308    0.00003372   -0.00000008
    10   -0.00000101    0.00000193    0.00010473   -0.00001970   -0.00000222
    11   -0.00005985    0.00124069   -0.00029806    0.00036671    0.00010965
    12   -0.00303876   -0.00541965   -0.00244938   -0.00658815    0.00255935
    13    0.00003260   -0.00000529    0.00063387    0.00037281    0.00001451
    14    0.00000466    0.00000122    0.00003528    0.00009950    0.00000004
    15    0.00000076    0.00000277    0.00000645   -0.00002186    0.00000006
    16    0.00438694    0.00258546    0.00262787    0.00232325   -0.00088548
    17    0.00000654   -0.00004572    0.00017144    0.00000784    0.00021758
    18    0.00016620    0.00000516    0.00000789    0.00000032    0.00196938
    19    0.92752525    0.92352719   -0.00006525    0.00712696   -0.00008914
    20    0.00000419    0.00783299    0.93399072    0.92942606   -0.00890960
    21    0.00002198   -0.00006825   -0.00002867   -0.00012987    0.00063423
    22    0.00000585    0.00000025    0.00000635    0.00000649    0.00000071
    23    0.00000022   -0.00000001   -0.00004289    0.00002819    0.00000018
    24    0.00000146    0.00000670    0.00204753    0.00226807    0.00000032
    25    0.00000064    0.00000004    0.00000224    0.00000343   -0.00000002
    26    0.00000107    0.00000110    0.00000060    0.00000005    0.00000043
    27    0.00000094    0.00000055   -0.00000094    0.00018628    0.00000126
    28   -0.00002148    0.00291709    0.00004230    0.00024609    0.01221314
    29    0.00052220    0.00033774   -0.00893882   -0.00847319    0.93325653
    30    0.00110112    0.00041625    0.00053896    0.00070755    0.00003031
    31    0.92917701   -0.01367041    0.00253071    0.00019853    0.00002947
    32   -0.01367041    0.92758074    0.00023031    0.00218392    0.00022925
    33    0.00253071    0.00023031    0.93299072   -0.01299514    0.00219369
    34    0.00019853    0.00218392   -0.01299514    0.93418212    0.00056867
    35    0.00002947    0.00022925    0.00219369    0.00056867    0.93183647
    36    0.00001677    0.00004118    0.00047669    0.00220535   -0.01276258
            36      
     1   -0.00007104
     2    0.00007987
     3    0.00000907
     4    0.00000402
     5    0.00000233
     6    0.00000083
     7    0.00028737
     8    0.00000201
     9    0.00000010
    10   -0.00000070
    11    0.00736811
    12    0.00232921
    13    0.00002228
    14    0.00000048
    15    0.00000010
    16   -0.00558376
    17    0.00216189
    18    0.00018310
    19    0.00054901
    20   -0.00772292
    21    0.00082920
    22    0.00000081
    23   -0.00000156
    24   -0.00000296
    25    0.00000001
    26    0.00000007
    27    0.00000044
    28    0.00449027
    29    0.93812519
    30   -0.00015568
    31    0.00001677
    32    0.00004118
    33    0.00047669
    34    0.00220535
    35   -0.01276258
    36    0.93288455
